Area,AreaCode,AreaCode2,Grain,Year,Month,LPrice,HPrice
AH,001,,R2,1758, 3,126,141
AH,001,,R2,1758, 4,128,143
AH,001,,R2,1758, 5,128,141
AH,001,,R2,1758, 6,126,138
AH,001,,R2,1758, 7,125,138
AH,001,,R2,1758, 8,120,138
AH,001,,R2,1758, 9,120,130
AH,001,,R2,1758,10,119,130
AH,001,,R2,1758,11,119,140
AH,001,,R2,1758,12,125,140
AH,001,,R2,1759, 1,124,140
AH,001,,R2,1759, 2,124,140
AH,001,,R2,1759, 3,124,145
AH,001,,R2,1759, 4,124,145
AH,001,,R2,1759, 5,124,145
AH,001,,R2,1759, 6,124,144
AH,001,,R2,1759, 7,125,142
AH,001,,R2,1759, 8,124,146
AH,001,,R2,1759, 9,127,151
AH,001,,R2,1759,10,130,161
AH,001,,R2,1759,11,131,165
AH,001,,R2,1759,12,133,174
AH,001,,R2,1760, 1,139,185
AH,001,,R2,1760, 2,147,190
AH,001,,R2,1760, 3,150,188
AH,001,,R2,1760, 4,150,178
AH,001,,R2,1760, 5,150,169
AH,001,,R2,1760, 6,144,167
AH,001,,R2,1760, 7,140,166
AH,001,,R2,1760, 8,140,163
AH,001,,R2,1760, 9,133,159
AH,001,,R2,1760,10,130,151
AH,001,,R2,1760,11,130,143
AH,001,,R2,1760,12,130,142
AH,001,,R2,1761, 1,130,142
AH,001,,R2,1761, 2,130,142
AH,001,,R2,1761, 3,130,142
AH,001,,R2,1761, 4,130,142
AH,001,,R2,1761, 5,130,144
AH,001,,R2,1761, 6,130,144
AH,001,,R2,1761, 7,130,145
AH,001,,R2,1761, 8,130,145
AH,001,,R2,1761, 9,126,138
AH,001,,R2,1761,10,126,138
AH,001,,R2,1761,11,126,138
AH,001,,R2,1761,12,124,139
AH,001,,R2,1762, 1,124,141
AH,001,,R2,1762, 2,126,138
AH,001,,R2,1762, 4,124,152
AH,001,,R2,1762, 5,131,163
AH,001,,R2,1762, 6,134,155
AH,001,,R2,1762, 7,135,152
AH,001,,R2,1762, 8,132,152
AH,001,,R2,1762, 9,130,149
AH,001,,R2,1762,10,130,144
AH,001,,R2,1762,11,130,144
AH,001,,R2,1762,12,130,144
AH,001,,R2,1763, 1,130,144
AH,001,,R2,1763, 2,130,144
AH,001,,R2,1763, 3,130,145
AH,001,,R2,1763, 4,130,146
AH,001,,R2,1763, 5,130,146
AH,001,,R2,1763, 6,130,146
AH,001,,R2,1763, 7,125,142
AH,001,,R2,1763, 8,118,134
AH,001,,R2,1763, 9,117,127
AH,001,,R2,1763,10,119,129
AH,001,,R2,1763,11,118,135
AH,001,,R2,1763,12,117,139
AH,001,,R2,1764, 1,110,146
AH,001,,R2,1764, 2,124,146
AH,001,,R2,1764, 3,124,146
AH,001,,R2,1764, 4,125,142
AH,001,,R2,1764, 5,130,142
AH,001,,R2,1764, 6,126,143
AH,001,,R2,1764, 7,131,155
AH,001,,R2,1764, 8,130,155
AH,001,,R2,1764, 9,125,155
AH,001,,R2,1764,10,125,154
AH,001,,R2,1764,11,125,150
AH,001,,R2,1764,12,125,150
AH,001,,R2,1765, 1,125,150
AH,001,,R2,1765, 2,125,151
AH,001,,R2,1765, 3,135,158
AH,001,,R2,1765, 4,153,166
AH,001,,R2,1765, 5,155,170
AH,001,,R2,1765, 6,155,174
AH,001,,R2,1765, 7,156,180
AH,001,,R2,1765, 8,154,172
AH,001,,R2,1765, 9,146,160
AH,001,,R2,1765,10,137,155
AH,001,,R2,1765,11,135,152
AH,001,,R2,1765,12,135,153
AH,001,,R2,1766, 1,138,154
AH,001,,R2,1766, 2,140,163
AH,001,,R2,1766, 3,140,169
AH,001,,R2,1766, 4,145,171
AH,001,,R2,1766, 5,143,173
AH,001,,R2,1766, 6,144,174
AH,001,,R2,1766, 7,144,169
AH,001,,R2,1766, 8,127,165
AH,001,,R2,1766, 9,119,164
AH,001,,R2,1766,10,118,254
AH,001,,R2,1766,11,118,163
AH,001,,R2,1766,12,130,160
AH,001,,R2,1767, 1,130,162
AH,001,,R2,1767, 2,132,162
AH,001,,R2,1767, 3,132,166
AH,001,,R2,1767, 4,132,166
AH,001,,R2,1767, 5,126,166
AH,001,,R2,1767, 6,122,166
AH,001,,R2,1767, 7,126,166
AH,001,,R2,1767, 8,134,167
AH,001,,R2,1767, 9,146,170
AH,001,,R2,1767,10,151,170
AH,001,,R2,1767,11,154,170
AH,001,,R2,1767,12,155,170
AH,001,,R2,1768, 1,155,170
AH,001,,R2,1768, 2,155,170
AH,001,,R2,1768, 3,155,170
AH,001,,R2,1768, 4,155,168
AH,001,,R2,1768, 5,158,166
AH,001,,R2,1768, 6,158,166
AH,001,,R2,1768, 7,157,166
AH,001,,R2,1768, 8,157,166
AH,001,,R2,1768, 9,130,160
AH,001,,R2,1768,10,130,155
AH,001,,R2,1768,11,130,151
AH,001,,R2,1768,12,134,162
AH,001,,R2,1769, 1,135,166
AH,001,,R2,1769, 4,135,164
AH,001,,R2,1769, 5,135,166
AH,001,,R2,1769, 6,135,166
AH,001,,R2,1769, 7,149,173
AH,001,,R2,1769, 8,153,170
AH,001,,R2,1769, 9,153,173
AH,001,,R2,1769,10,153,182
AH,001,,R2,1769,11,153,182
AH,001,,R2,1769,12,153,182
AH,001,,R2,1770, 1,154,185
AH,001,,R2,1770, 2,158,185
AH,001,,R2,1770, 3,160,185
AH,001,,R2,1770, 5,164,195
AH,001,,R2,1770, 6,164,197
AH,001,,R2,1770, 8,150,167
AH,001,,R2,1770, 9,146,162
AH,001,,R2,1770,10,140,155
AH,001,,R2,1770,11,138,155
AH,001,,R2,1770,12,133,155
AH,001,,R2,1771, 1,126,155
AH,001,,R2,1771, 2,121,155
AH,001,,R2,1771, 3,117,155
AH,001,,R2,1771, 4,114,150
AH,001,,R2,1771, 5,112,142
AH,001,,R2,1771, 6,109,140
AH,001,,R2,1771, 7,108,130
AH,001,,R2,1771, 8,105,125
AH,001,,R2,1771, 9,104,125
AH,001,,R2,1771,10,101,125
AH,001,,R2,1771,11,100,125
AH,001,,R2,1771,12,100,125
AH,001,,R2,1772, 1,100,127
AH,001,,R2,1772, 2,104,127
AH,001,,R2,1772, 3,104,128
AH,001,,R2,1772, 4,104,128
AH,001,,R2,1772, 5,104,128
AH,001,,R2,1772, 6,104,128
AH,001,,R2,1772, 7,104,128
AH,001,,R2,1772, 8,103,128
AH,001,,R2,1772, 9,100,128
AH,001,,R2,1772,10,102,128
AH,001,,R2,1772,11,108,128
AH,001,,R2,1772,12,110,128
AH,001,,R2,1773, 1,110,128
AH,001,,R2,1773, 2,110,128
AH,001,,R2,1773, 3,108,128
AH,001,,R2,1773, 4,104,128
AH,001,,R2,1773, 5,104,128
AH,001,,R2,1773, 6,104,128
AH,001,,R2,1773, 7,104,128
AH,001,,R2,1773, 8,104,127
AH,001,,R2,1773, 9,103,124
AH,001,,R2,1773,10,102,120
AH,001,,R2,1773,11,102,116
AH,001,,R2,1773,12,102,115
AH,001,,R2,1774, 1,102,115
AH,001,,R2,1774, 2,102,115
AH,001,,R2,1774, 3,104,116
AH,001,,R2,1774, 4,105,117
AH,001,,R2,1774, 5,105,118
AH,001,,R2,1774, 6,103,124
AH,001,,R2,1774, 7,104,133
AH,001,,R2,1774, 8,105,136
AH,001,,R2,1774, 9,105,134
AH,001,,R2,1774,10,105,133
AH,001,,R2,1774,11,105,133
AH,001,,R2,1774,12,105,135
AH,001,,R2,1775, 1,105,135
AH,001,,R2,1775, 2,105,150
AH,001,,R2,1775, 3,105,163
AH,001,,R2,1775, 4,105,163
AH,001,,R2,1775, 5,105,164
AH,001,,R2,1775, 6,105,164
AH,001,,R2,1775, 7,105,164
AH,001,,R2,1775, 8,107,167
AH,001,,R2,1775, 9,116,176
AH,001,,R2,1775,10,120,184
AH,001,,R2,1775,11,120,184
AH,001,,R2,1775,12,120,184
AH,001,,R2,1776, 1,120,184
AH,001,,R2,1776, 2,122,184
AH,001,,R2,1776, 3,125,184
AH,001,,R2,1776, 4,127,184
AH,001,,R2,1776, 5,130,182
AH,001,,R2,1776, 6,132,180
AH,001,,R2,1776, 7,134,175
AH,001,,R2,1776, 8,133,164
AH,001,,R2,1776, 9,131,154
AH,001,,R2,1776,10,130,150
AH,001,,R2,1776,11,130,150
AH,001,,R2,1776,12,132,150
AH,001,,R2,1777, 1,134,146
AH,001,,R2,1777, 2,135,145
AH,001,,R2,1777, 3,128,145
AH,001,,R2,1777, 4,125,145
AH,001,,R2,1777, 5,125,145
AH,001,,R2,1777, 6,125,141
AH,001,,R2,1777, 7,125,144
AH,001,,R2,1777, 8,125,145
AH,001,,R2,1777, 9,117,134
AH,001,,R2,1777,10,117,134
AH,001,,R2,1777,11,117,134
AH,001,,R2,1777,12,117,134
AH,001,,R2,1778, 1,121,135
AH,001,,R2,1778, 2,125,138
AH,001,,R2,1778, 3,125,140
AH,001,,R2,1778, 4,125,141
AH,001,,R2,1778, 5,127,145
AH,001,,R2,1778, 6,127,147
AH,001,,R2,1778, 7,129,156
AH,001,,R2,1778, 8,133,160
AH,001,,R2,1778, 9,133,160
AH,001,,R2,1778,10,134,165
AH,001,,R2,1778,11,135,183
AH,001,,R2,1778,12,135,200
AH,001,,R2,1779, 1,137,205
AH,001,,R2,1779, 2,140,195
AH,001,,R2,1779, 3,142,183
AH,001,,R2,1779, 4,145,182
AH,001,,R2,1779, 5,145,180
AH,001,,R2,1779, 6,145,180
AH,001,,R2,1779, 7,145,180
AH,001,,R2,1779, 8,145,177
AH,001,,R2,1779, 9,134,172
AH,001,,R2,1779,10,130,170
AH,001,,R2,1779,11,130,170
AH,001,,R2,1779,12,130,170
AH,001,,R2,1780, 1,130,170
AH,001,,R2,1780, 2,130,170
AH,001,,R2,1780, 3,130,174
AH,001,,R2,1780, 5,158,170
AH,001,,R2,1780, 6,158,170
AH,001,,R2,1780, 7,158,180
AH,001,,R2,1780, 8,158,175
AH,001,,R2,1780, 9,157,174
AH,001,,R2,1780,10,149,164
AH,001,,R2,1780,11,145,161
AH,001,,R2,1780,12,145,164
AH,001,,R2,1781, 1,145,160
AH,001,,R2,1781, 2,145,160
AH,001,,R2,1781, 4,145,160
AH,001,,R2,1781, 5,145,160
AH,001,,R2,1781, 6,145,160
AH,001,,R2,1781, 7,145,160
AH,001,,R2,1781, 8,143,160
AH,001,,R2,1781, 9,140,160
AH,001,,R2,1781,10,140,162
AH,001,,R2,1781,11,140,168
AH,001,,R2,1781,12,143,170
AH,001,,R2,1782, 1,148,170
AH,001,,R2,1782, 2,150,170
AH,001,,R2,1782, 3,150,176
AH,001,,R2,1782, 4,150,180
AH,001,,R2,1782, 5,144,180
AH,001,,R2,1782, 6,140,180
AH,001,,R2,1782, 7,140,169
AH,001,,R2,1782, 8,138,163
AH,001,,R2,1782, 9,131,156
AH,001,,R2,1782,10,130,151
AH,001,,R2,1782,11,130,151
AH,001,,R2,1782,12,131,159
AH,001,,R2,1783, 1,131,160
AH,001,,R2,1783, 2,131,160
AH,001,,R2,1783, 4,131,160
AH,001,,R2,1783, 6,131,160
AH,001,,R2,1783, 7,131,176
AH,001,,R2,1783, 8,135,181
AH,001,,R2,1783, 9,135,181
AH,001,,R2,1783,11,138,191
AH,001,,R2,1783,12,138,191
AH,001,,R2,1784, 1,140,191
AH,001,,R2,1784, 2,140,191
AH,001,,R2,1784, 3,140,194
AH,001,,R2,1784, 4,140,196
AH,001,,R2,1784, 5,144,190
AH,001,,R2,1784, 6,150,197
AH,001,,R2,1784, 7,148,203
AH,001,,R2,1784, 8,142,194
AH,001,,R2,1784, 9,140,185
AH,001,,R2,1784,10,140,180
AH,001,,R2,1784,11,140,175
AH,001,,R2,1784,12,140,175
AH,001,,R2,1785, 1,140,190
AH,001,,R2,1785, 2,140,196
AH,001,,R2,1785, 3,147,201
AH,001,,R2,1785, 6,150,202
AH,001,,R2,1785, 7,158,219
AH,001,,R2,1785, 8,221,283
AH,001,,R2,1785, 9,230,292
AH,001,,R2,1785,10,230,292
AH,001,,R2,1785,11,230,290
AH,001,,R2,1785,12,232,292
AH,001,,R2,1786, 1,280,340
AH,001,,R2,1786, 4,268,319
AH,001,,R2,1786, 5,247,308
AH,001,,R2,1786, 6,230,300
AH,001,,R2,1786, 9,184,227
AH,001,,R2,1786,10,170,220
AH,001,,R2,1786,11,170,217
AH,001,,R2,1786,12,170,210
AH,001,,R2,1787, 1,170,210
AH,001,,R2,1787, 2,174,210
AH,001,,R2,1787, 3,180,210
AH,001,,R2,1787, 4,180,206
AH,001,,R2,1787, 5,178,198
AH,001,,R2,1787, 6,172,192
AH,001,,R2,1787, 7,167,187
AH,001,,R2,1787, 8,162,179
AH,001,,R2,1787, 9,154,172
AH,001,,R2,1787,10,147,167
AH,001,,R2,1787,11,144,162
AH,001,,R2,1788, 1,143,160
AH,001,,R2,1788, 2,141,160
AH,001,,R2,1788, 3,136,160
AH,001,,R2,1788, 5,130,160
AH,001,,R2,1788, 6,130,158
AH,001,,R2,1788, 7,130,158
AH,001,,R2,1788,10,130,158
AH,001,,R2,1788,11,130,158
AH,001,,R2,1788,12,130,158
AH,001,,R2,1789, 1,130,158
AH,001,,R2,1789, 2,130,160
AH,001,,R2,1789, 3,131,172
AH,001,,R2,1789, 4,135,180
AH,001,,R2,1789, 5,135,180
AH,001,,R2,1790, 1,125,169
AH,001,,R2,1790, 2,125,164
AH,001,,R2,1790, 3,125,160
AH,001,,R2,1790, 4,125,160
AH,001,,R2,1790, 5,125,160
AH,001,,R2,1790, 8,125,155
AH,001,,R2,1790, 9,125,151
AH,001,,R2,1790,10,125,150
AH,001,,R2,1790,11,125,150
AH,001,,R2,1790,12,125,150
AH,001,,R2,1791, 6,130,160
AH,001,,R2,1792, 3,125,175
AH,001,,R2,1792, 5,130,190
AH,001,,R2,1792, 6,132,192
AH,001,,R2,1792, 7,138,197
AH,001,,R2,1792, 8,140,200
AH,001,,R2,1792,11,140,212
AH,001,,R2,1792,12,140,212
AH,001,,R2,1793, 1,140,215
AH,001,,R2,1793, 2,146,215
AH,001,,R2,1793, 3,150,217
AH,001,,R2,1793, 4,150,218
AH,001,,R2,1793, 5,150,223
AH,001,,R2,1793, 6,154,225
AH,001,,R2,1793,12,140,208
AH,001,,R2,1794, 1,145,206
AH,001,,R2,1794, 8,152,218
AH,001,,R2,1794, 9,148,215
AH,001,,R2,1794,10,140,214
AH,001,,R2,1794,11,140,213
AH,001,,R2,1794,12,136,205
AH,001,,R2,1795, 1,136,205
AH,001,,R2,1795, 2,136,195
AH,001,,R2,1795, 3,136,195
AH,001,,R2,1795, 4,136,195
AH,001,,R2,1795, 8,129,187
AH,001,,R2,1795, 9,128,185
AH,001,,R2,1795,10,126,183
AH,001,,R2,1795,11,126,183
AH,001,,R2,1795,12,124,176
AH,001,,R2,1796, 1,125,175
AH,001,,R2,1796, 2,124,174
AH,001,,R2,1796, 3,131,174
AH,001,,R2,1796, 4,132,174
AH,001,,R2,1796, 5,129,174
AH,001,,R2,1796, 6,132,174
AH,001,,R2,1796, 7,130,174
AH,001,,R2,1796, 8,127,172
AH,001,,R2,1796, 9,122,168
AH,001,,R2,1796,10,121,164
AH,001,,R2,1796,11,120,164
AH,001,,R2,1796,12,120,164
AH,001,,R2,1797, 1,120,162
AH,001,,R2,1797, 2,120,162
AH,001,,R2,1797, 3,120,160
AH,001,,R2,1797, 4,120,160
AH,001,,R2,1797, 5,120,160
AH,001,,R2,1797, 6,120,160
AH,001,,R2,1797, 7,122,162
AH,001,,R2,1798, 2,120,153
AH,001,,R2,1798, 3,121,153
AH,001,,R2,1798, 4,124,154
AH,001,,R2,1798, 5,125,154
AH,001,,R2,1798, 6,125,154
AH,001,,R2,1798, 7,126,155
AH,001,,R2,1798, 8,129,156
AH,001,,R2,1798, 9,131,156
AH,001,,R2,1798,10,132,156
AH,001,,R2,1798,11,131,155
AH,001,,R2,1798,12,131,154
AH,001,,R2,1799, 1,132,153
AH,001,,R2,1799, 2,133,153
AH,001,,R2,1799, 3,133,155
AH,001,,R2,1799, 4,136,157
AH,001,,R2,1799, 5,139,157
AH,001,,R2,1799, 6,140,157
AH,001,,R2,1799, 7,140,158
AH,001,,R2,1799, 8,142,158
AH,001,,R2,1799, 9,143,158
AH,001,,R2,1799,10,144,158
AH,001,,R2,1799,11,143,157
AH,001,,R2,1799,12,143,157
AH,001,,R2,1800, 1,143,157
AH,001,,R2,1800, 2,144,156
AH,001,,R2,1800, 3,144,157
AH,001,,R2,1800, 4,146,157
AH,001,,R2,1800, 5,146,158
AH,001,,R2,1800, 6,146,157
AH,001,,R2,1800, 7,147,160
AH,001,,R2,1800, 8,147,160
AH,001,,R2,1800, 9,148,160
AH,001,,R2,1800,10,147,160
AH,001,,R2,1800,11,147,160
AH,001,,R2,1800,12,146,160
AH,001,,R2,1801, 1,145,160
AH,001,,R2,1801, 2,144,161
AH,001,,R2,1801, 3,144,162
AH,001,,R2,1801, 4,144,162
AH,001,,R2,1801, 5,144,162
AH,001,,R2,1801, 6,143,162
AH,001,,R2,1801, 7,143,161
AH,001,,R2,1801, 8,143,161
AH,001,,R2,1801, 9,143,160
AH,001,,R2,1801,10,142,160
AH,001,,R2,1801,11,142,160
AH,001,,R2,1801,12,141,160
AH,001,,R2,1802, 1,141,161
AH,001,,R2,1802, 2,141,161
AH,001,,R2,1802, 4,142,161
AH,001,,R2,1802, 5,142,161
AH,001,,R2,1802, 6,142,161
AH,001,,R2,1802, 7,142,163
AH,001,,R2,1802, 8,145,164
AH,001,,R2,1802, 9,146,164
AH,001,,R2,1802,10,146,165
AH,001,,R2,1802,11,146,165
AH,001,,R2,1802,12,146,165
AH,001,,R2,1803, 1,146,165
AH,001,,R2,1803, 2,146,165
AH,001,,R2,1803, 4,158,170
AH,001,,R2,1803, 5,165,177
AH,001,,R2,1803, 6,167,180
AH,001,,R2,1803, 7,167,181
AH,001,,R2,1803, 8,166,182
AH,001,,R2,1803, 9,164,184
AH,001,,R2,1803,10,157,185
AH,001,,R2,1803,11,155,188
AH,001,,R2,1803,12,155,190
AH,001,,R2,1805, 7,325,340
AH,001,,R2,1806, 2,204,299
AH,001,,R2,1806, 3,202,299
AH,001,,R2,1806, 4,200,299
AH,001,,R2,1806, 5,200,300
AH,001,,R2,1806, 6,170,260
AH,001,,R2,1806, 7,170,260
AH,001,,R2,1807, 4,160,202
AH,001,,R2,1807,10,185,200
AH,001,,R2,1807,12,205,207
AH,001,,R2,1808, 1,205,207
AH,001,,R2,1808, 4,200,208
AH,001,,R2,1808, 7,178,233
AH,001,,R2,1808, 8,181,240
AH,001,,R2,1808, 9,188,240
AH,001,,R2,1808,11,180,230
AH,001,,R2,1808,12,175,228
AH,001,,R2,1809, 1,170,225
AH,001,,R2,1809, 2,170,225
AH,001,,R2,1809, 3,170,225
AH,001,,R2,1809, 4,173,230
AH,001,,R2,1809, 5,184,247
AH,001,,R2,1809, 6,187,264
AH,001,,R2,1809, 7,185,282
AH,001,,R2,1809, 8,185,290
AH,001,,R2,1809, 9,175,295
AH,001,,R2,1809,10,171,295
AH,001,,R2,1809,11,166,295
AH,001,,R2,1809,12,161,275
AH,001,,R2,1810, 1,160,235
AH,001,,R2,1810, 2,164,221
AH,001,,R2,1810, 3,165,220
AH,001,,R2,1810, 4,165,220
AH,001,,R2,1810, 5,165,220
AH,001,,R2,1810, 6,170,239
AH,001,,R2,1810, 7,170,240
AH,001,,R2,1810, 8,170,229
AH,001,,R2,1810, 9,169,220
AH,001,,R2,1810,10,159,217
AH,001,,R2,1810,11,148,197
AH,001,,R2,1810,12,132,180
AH,001,,R2,1811, 1,128,180
AH,001,,R2,1811, 2,130,180
AH,001,,R2,1811, 3,138,180
AH,001,,R2,1811, 4,139,185
AH,001,,R2,1811, 5,141,205
AH,001,,R2,1811, 6,140,217
AH,001,,R2,1811, 7,140,224
AH,001,,R2,1811, 8,141,236
AH,001,,R2,1811, 9,143,244
AH,001,,R2,1811,10,141,247
AH,001,,R2,1811,11,138,250
AH,001,,R2,1811,12,137,250
AH,001,,R2,1812, 1,137,262
AH,001,,R2,1812, 2,140,270
AH,001,,R2,1812, 3,150,282
AH,001,,R2,1812, 4,158,290
AH,001,,R2,1812, 5,160,297
AH,001,,R2,1812, 6,170,300
AH,001,,R2,1812, 7,174,300
AH,001,,R2,1812, 8,171,284
AH,001,,R2,1812, 9,162,255
AH,001,,R2,1812,10,160,224
AH,001,,R2,1812,11,160,202
AH,001,,R2,1812,12,154,191
AH,001,,R2,1813, 1,145,190
AH,001,,R2,1813, 2,151,190
AH,001,,R2,1813, 3,159,190
AH,001,,R2,1813, 4,160,200
AH,001,,R2,1813, 5,160,201
AH,001,,R2,1813, 6,161,208
AH,001,,R2,1813, 7,170,212
AH,001,,R2,1813, 8,170,220
AH,001,,R2,1813, 9,165,220
AH,001,,R2,1813,10,150,217
AH,001,,R2,1813,11,150,207
AH,001,,R2,1813,12,150,200
AH,001,,R2,1814, 1,154,202
AH,001,,R2,1814, 2,164,211
AH,001,,R2,1814, 3,175,228
AH,001,,R2,1814, 4,183,237
AH,001,,R2,1814, 5,185,242
AH,001,,R2,1814, 6,185,260
AH,001,,R2,1814, 7,185,304
AH,001,,R2,1814, 8,221,344
AH,001,,R2,1814, 9,241,375
AH,001,,R2,1814,10,213,384
AH,001,,R2,1814,11,194,380
AH,001,,R2,1814,12,190,380
AH,001,,R2,1815,12,189,366
AH,001,,R2,1816, 1,170,230
AH,001,,R2,1816, 2,170,230
AH,001,,R2,1816, 3,171,230
AH,001,,R2,1816, 4,180,230
AH,001,,R2,1816, 5,180,230
AH,001,,R2,1816, 6,180,232
AH,001,,R2,1816, 7,181,240
AH,001,,R2,1816, 8,185,234
AH,001,,R2,1816, 9,183,213
AH,001,,R2,1816,10,180,200
AH,001,,R2,1816,11,168,200
AH,001,,R2,1816,12,142,196
AH,001,,R2,1817, 1,130,190
AH,001,,R2,1817, 2,130,199
AH,001,,R2,1817, 3,130,212
AH,001,,R2,1817, 4,130,215
AH,001,,R2,1817, 5,167,225
AH,001,,R2,1817, 6,167,225
AH,001,,R2,1817, 7,167,219
AH,001,,R2,1817, 8,167,206
AH,001,,R2,1817, 9,164,190
AH,001,,R2,1817,10,162,182
AH,001,,R2,1817,11,157,180
AH,001,,R2,1817,12,151,180
AH,001,,R2,1818, 2,140,180
AH,001,,R2,1818, 6,150,230
AH,001,,R2,1818, 7,150,230
AH,001,,R2,1818, 9,150,181
AH,001,,R2,1818,10,150,170
AH,001,,R2,1818,12,140,170
AH,001,,R2,1819, 2,140,171
AH,001,,R2,1819, 3,140,175
AH,001,,R2,1819, 4,140,175
AH,001,,R2,1819, 5,140,174
AH,001,,R2,1819, 6,143,170
AH,001,,R2,1819, 7,155,173
AH,001,,R2,1819, 8,165,178
AH,001,,R2,1819, 9,163,175
AH,001,,R2,1819,10,152,175
AH,001,,R2,1819,11,134,175
AH,001,,R2,1819,12,123,175
AH,001,,R2,1820, 1,120,175
AH,001,,R2,1820, 2,120,175
AH,001,,R2,1820, 3,126,175
AH,001,,R2,1820, 4,136,172
AH,001,,R2,1820, 5,146,170
AH,001,,R2,1820, 6,150,170
AH,001,,R2,1820, 7,150,166
AH,001,,R2,1820, 8,150,172
AH,001,,R2,1820, 9,162,203
AH,001,,R2,1820,10,165,218
AH,001,,R2,1820,11,165,203
AH,001,,R2,1820,12,165,192
AH,001,,R2,1821, 1,165,190
AH,001,,R2,1825, 4,130,215
AH,001,,R2,1825, 5,130,215
AH,001,,R2,1826,10,140,191
AH,001,,R2,1826,11,139,170
AH,001,,R2,1826,12,125,170
AH,001,,R2,1827, 1,125,170
AH,001,,R2,1827, 2,127,174
AH,001,,R2,1827, 3,140,207
AH,001,,R2,1827, 4,140,222
AH,001,,R2,1827, 5,140,222
AH,001,,R2,1827, 6,140,224
AH,001,,R2,1827, 7,140,232
AH,001,,R2,1827, 8,138,232
AH,001,,R2,1827, 9,135,229
AH,001,,R2,1827,10,135,214
AH,001,,R2,1827,11,134,185
AH,001,,R2,1827,12,128,158
AH,001,,R2,1828, 1,124,155
AH,001,,R2,1828, 2,135,155
AH,001,,R2,1828, 3,134,160
AH,001,,R2,1828, 4,134,171
AH,001,,R2,1828, 5,137,175
AH,001,,R2,1828, 6,139,175
AH,001,,R2,1828, 7,139,172
AH,001,,R2,1828, 8,139,177
AH,001,,R2,1829, 1,125,155
AH,001,,R2,1829, 2,125,164
AH,001,,R2,1829, 3,125,174
AH,001,,R2,1829, 4,130,184
AH,001,,R2,1829, 5,130,204
AH,001,,R2,1829, 6,140,205
AH,001,,R2,1829, 7,140,205
AH,001,,R2,1829, 8,140,205
AH,001,,R2,1829,10,139,188
AH,001,,R2,1829,11,134,161
AH,001,,R2,1829,12,126,155
AH,001,,R2,1830, 1,130,155
AH,001,,R2,1830, 2,135,157
AH,001,,R2,1830, 3,135,165
AH,001,,R2,1830, 4,135,165
AH,001,,R2,1830, 5,135,168
AH,001,,R2,1830, 6,135,175
AH,001,,R2,1830, 7,145,205
AH,001,,R2,1830, 8,145,203
AH,001,,R2,1830, 9,145,198
AH,001,,R2,1830,10,140,193
AH,001,,R2,1830,11,132,177
AH,001,,R2,1830,12,128,160
AH,001,,R2,1831, 1,127,155
AH,001,,R2,1831, 2,127,172
AH,001,,R2,1831, 3,128,202
AH,001,,R2,1831, 4,130,234
AH,001,,R2,1831, 5,130,245
AH,001,,R2,1831, 6,146,235
AH,001,,R2,1831, 7,156,265
AH,001,,R2,1831, 8,195,345
AH,001,,R2,1831, 9,226,315
AH,001,,R2,1831,10,230,290
AH,001,,R2,1831,11,230,299
AH,001,,R2,1831,12,192,309
AH,001,,R2,1832, 1,169,310
AH,001,,R2,1832, 2,189,310
AH,001,,R2,1832, 3,248,316
AH,001,,R2,1832, 4,250,317
AH,001,,R2,1832, 5,250,360
AH,001,,R2,1832, 6,244,360
AH,001,,R2,1832, 7,238,360
AH,001,,R2,1832, 8,230,360
AH,001,,R2,1832, 9,230,345
AH,001,,R2,1832,10,227,290
AH,001,,R2,1832,11,200,275
AH,001,,R2,1832,12,145,272
AH,001,,R2,1833, 1,125,266
AH,001,,R2,1833, 2,125,266
AH,001,,R2,1833, 3,125,266
AH,001,,R2,1833, 4,125,266
AH,001,,R2,1833, 5,125,266
AH,001,,R2,1833, 6,125,279
AH,001,,R2,1833, 7,125,295
AH,001,,R2,1833, 8,220,295
AH,001,,R2,1833, 9,207,289
AH,001,,R2,1833,10,193,274
AH,001,,R2,1833,11,171,270
AH,001,,R2,1833,12,150,285
AH,001,,R2,1834, 1,145,317
AH,001,,R2,1834, 2,181,329
AH,001,,R2,1834, 3,174,330
AH,001,,R2,1834, 4,172,326
AH,001,,R2,1834, 5,197,326
AH,001,,R2,1834, 6,205,327
AH,001,,R2,1834, 7,205,322
AH,001,,R2,1834, 8,205,321
AH,001,,R2,1834, 9,196,316
AH,001,,R2,1834,10,195,316
AH,001,,R2,1834,11,190,316
AH,001,,R2,1835, 1,141,316
AH,001,,R2,1835, 2,150,316
AH,001,,R2,1835, 3,149,316
AH,001,,R2,1835, 4,143,316
AH,001,,R2,1835, 5,138,311
AH,001,,R2,1835, 6,132,283
AH,001,,R2,1835, 7,144,283
AH,001,,R2,1835, 8,160,283
AH,001,,R2,1835, 9,163,283
AH,001,,R2,1835,10,170,283
AH,001,,R2,1835,11,166,283
AH,001,,R2,1835,12,152,275
AH,001,,R2,1836, 1,145,251
AH,001,,R2,1836, 2,150,238
AH,001,,R2,1836, 3,145,238
AH,001,,R2,1836, 4,140,238
AH,001,,R2,1836, 5,140,238
AH,001,,R2,1836, 6,157,238
AH,001,,R2,1836, 7,170,238
AH,001,,R2,1836, 8,170,238
AH,001,,R2,1836, 9,146,206
AH,001,,R2,1836,10,127,183
